Experiment,Year,Sample,FrontArea1um,FrontArea1mm,FrontCount1,BackArea1um,BackArea1mm,BackCount1,FrontDensity1um,FrontDensity1mm,BackDensity1um,BackDensity1mm,TotalArea1um,TotalArea1mm,TotalCount1,TotalDensity1um,TotalDensity1mm,FrontArea2um,FrontArea2mm,FrontCount2,BackArea2um,BackArea2mm,BackCount2,FrontDensity2um,FrontDensity2mm,BackDensity2um,BackDensity2mm,TotalArea2um,TotalArea2mm,TotalCount2,TotalDensity2um,TotalDensity2mm,AverageFrontDensityum,SDFrontum,AverageFrontDensitymm,SDFrontmm,AverageBackDensityum,SDBackum,AverageBackDensitymm,SDBackmm,AverageTotalDensityum,SDTotalum,AverageTotalDensitymm,SDTotalmm
exp2,2016,2016-171t,2269337,2.269337,564,2046843,2.046843,415,0.000248531,248.5307383,0.000202751,202.7512613,4316180,4.31618,979,0.000226821,226.8209389,2129870,2.12987,464,1406967,1.406967,357,0.000217854,217.8536718,0.000253737,253.7372945,3536837,3.536837,821,0.000232128,232.1283113,0.000233192,2.17E-05,233.192205,2.17E+01,0.000228244,3.61E-05,228.2442779,36.05256978,0.000229475,3.75288E-06,229.4746251,3.752878994
exp2,2016,2016-172t,2103118,2.103118,360,1788473,1.788473,212,0.000171174,171.1744182,0.000118537,118.5368748,3891591,3.891591,572,0.000146984,146.9835859,2117958,2.117958,361,1544650,1.54465,190,0.000170447,170.4471949,0.000123005,123.0052115,3662608,3.662608,551,0.000150439,150.4392498,0.000170811,5.14E-07,170.8108065,5.14E-01,0.000120771,3.16E-06,120.7710431,3.15959124,0.000148711,2.44352E-06,148.7114179,2.443523416
exp2,2016,2016-173t,2069450,2.06945,593,2343503,2.343503,546,0.00028655,286.5495663,0.000232985,232.9845535,4412953,4.412953,1139,0.000258104,258.1038139,2435040,2.43504,722,1443561,1.443561,375,0.000296504,296.5043695,0.000259774,259.7742666,3878601,3.878601,1097,0.000282834,282.8339394,0.000291527,7.04E-06,291.5269679,7.04E+00,0.000246379,1.89E-05,246.37941,18.94318779,0.000270469,1.74868E-05,270.4688766,17.48683938
exp2,2016,2016-174t,1253018,1.253018,421,1428934,1.428934,388,0.000335989,335.9887887,0.000271531,271.5310854,2681952,2.681952,809,0.000301646,301.6459653,1625478,1.625478,529,940356,0.940356,250,0.000325443,325.4427313,0.000265857,265.8567606,2565834,2.565834,779,0.000303605,303.6049877,0.000330716,7.46E-06,330.71576,7.46E+00,0.000268694,4.01E-06,268.693923,4.01235353,0.000302625,1.38524E-06,302.6254765,1.385238002
exp2,2016,2016-175t,1866314,1.866314,462,2009237,2.009237,239,0.000247547,247.5467687,0.000118951,118.9506265,3875551,3.875551,701,0.000180878,180.8775062,1969925,1.969925,455,1314708,1.314708,160,0.000230973,230.9732604,0.0001217,121.7000277,3284633,3.284633,615,0.000187236,187.2355298,0.00023926,1.17E-05,239.2600145,1.17E+01,0.000120325,1.94E-06,120.3253271,1.944120201,0.000184057,4.4958E-06,184.056518,4.495801618
exp2,2016,2016-176t,1676073,1.676073,472,2553681,2.553681,513,0.000281611,281.6106458,0.000200886,200.886485,4229754,4.229754,985,0.000232874,232.8740631,2051481,2.051481,526,1334415,1.334415,244,0.0002564,256.4001324,0.000182852,182.8516616,3385896,3.385896,770,0.000227414,227.4139548,0.000269005,1.78E-05,269.0053891,1.78E+01,0.000191869,1.28E-05,191.8690733,12.75254596,0.000230144,3.86088E-06,230.144009,3.860879602
exp2,2016,2016-177t,1453897,1.453897,462,1813881,1.813881,398,0.000317767,317.7666644,0.000219419,219.4190247,3267778,3.267778,860,0.000263176,263.1757727,1738309,1.738309,538,1312892,1.312892,301,0.000309496,309.4961828,0.000229265,229.2648596,3051201,3.051201,839,0.000274974,274.9736907,0.000313631,5.85E-06,313.6314236,5.85E+00,0.000224342,6.96E-06,224.3419421,6.962056575,0.000269075,8.34239E-06,269.0747317,8.342387848
exp2,2016,2016-178t,1387663,1.387663,291,1023907,1.023907,203,0.000209705,209.7050941,0.00019826,198.2601936,2411570,2.41157,494,0.000204846,204.8458058,1676391,1.676391,362,1094288,1.094288,215,0.00021594,215.940076,0.000196475,196.4747854,2770679,2.770679,577,0.000208252,208.252201,0.000212823,4.41E-06,212.8225851,4.41E+00,0.000197367,1.26E-06,197.3674895,1.26247419,0.000206549,2.40869E-06,206.5490034,2.40868511
exp2,2016,2016-179t,1273953,1.273953,317,1189452,1.189452,296,0.000248832,248.8317858,0.000248854,248.8540942,2463405,2.463405,613,0.000248843,248.8425574,1247614,1.247614,306,1035096,1.035096,280,0.000245268,245.2681679,0.000270506,270.5063105,2282710,2.28271,586,0.000256712,256.7124164,0.00024705,2.52E-06,247.0499768,2.52E+00,0.00025968,1.53E-05,259.6802023,15.31042902,0.000252777,5.56483E-06,252.7774869,5.564830685
exp2,2016,2016-180t,1788868,1.788868,497,1626942,1.626942,377,0.000277829,277.8293312,0.000231723,231.7230731,3415810,3.41581,874,0.000255869,255.8690325,1794987,1.794987,477,1297587,1.297587,298,0.00026574,265.7400861,0.000229657,229.657048,3092574,3.092574,775,0.0002506,250.600309,0.000271785,8.55E-06,271.7847087,8.55E+00,0.00023069,1.46E-06,230.6900606,1.460900329,0.000253235,3.72555E-06,253.2346708,3.725550136
exp2,2016,2016-181t,1859792,1.859792,370,2017084,2.017084,355,0.000198947,198.946979,0.000175997,175.9966367,3876876,3.876876,725,0.000187006,187.006239,2057344,2.057344,409,1455673,1.455673,298,0.0001988,198.8000062,0.000204716,204.7163065,3513017,3.513017,707,0.000201252,201.2515169,0.000198873,1.04E-07,198.8734926,1.04E-01,0.000190356,2.03E-05,190.3564716,20.30787323,0.000194129,1.00729E-05,194.128878,10.07293254
exp2,2016,2016-182t,1630658,1.630658,476,1332461,1.332461,334,0.000291907,291.9067027,0.000250664,250.6639969,2963119,2.963119,810,0.000273361,273.3606041,1708542,1.708542,443,1204326,1.204326,305,0.000259285,259.2854024,0.000253254,253.2536871,2912868,2.912868,748,0.000256792,256.7915882,0.000275596,2.31E-05,275.5960526,2.31E+01,0.000251959,1.83E-06,251.958842,1.831187505,0.000265076,1.17161E-05,265.0760962,11.71606352
exp2,2016,2016-183t,933998,0.933998,234,1087816,1.087816,290,0.000250536,250.5358684,0.000266589,266.5892026,2021814,2.021814,524,0.000259173,259.1731979,1082308,1.082308,291,918357,0.918357,258,0.00026887,268.8698596,0.000280936,280.9364986,2000665,2.000665,549,0.000274409,274.4087591,0.000259703,1.30E-05,259.702864,1.30E+01,0.000273763,1.01E-05,273.7628506,10.14507027,0.000266791,1.07732E-05,266.7909785,10.77316861
exp2,2016,2016-184t,1745338,1.745338,401,1373512,1.373512,306,0.000229755,229.7549243,0.000222787,222.7865501,3118850,3.11885,707,0.000226686,226.6861183,1887252,1.887252,405,1211528,1.211528,237,0.000214598,214.5977326,0.000195621,195.6207368,3098780,3.09878,642,0.000207178,207.1783089,0.000222176,1.07E-05,222.1763284,1.07E+01,0.000209204,1.92E-05,209.2036434,19.20913081,0.000216932,1.37941E-05,216.9322136,13.79410431
exp2,2016,2016-185t,1473573,1.473573,412,1049893,1.049893,306,0.000279593,279.5925278,0.000291458,291.4582724,2523466,2.523466,718,0.000284529,284.5292942,1464457,1.464457,423,1095894,1.095894,338,0.000288844,288.844261,0.000308424,308.4239899,2560351,2.560351,761,0.000297225,297.2248727,0.000284218,6.54E-06,284.2183944,6.54E+00,0.000299941,1.20E-05,299.9411312,11.99657389,0.000290877,8.97713E-06,290.8770835,8.977129614
exp2,2016,2016-186t,2196128,2.196128,526,1441429,1.441429,172,0.000239512,239.512451,0.000119326,119.3260299,3637557,3.637557,698,0.000191887,191.8870275,2279481,2.279481,526,1396934,1.396934,167,0.000230754,230.7542813,0.000119548,119.5475234,3676415,3.676415,693,0.000188499,188.4988501,0.000235133,6.19E-06,235.1333662,6.19E+00,0.000119437,1.57E-07,119.4367766,0.156619506,0.000190193,2.3958E-06,190.1929388,2.395803196
exp2,2016,2016-187t,1127068,1.127068,391,1241046,1.241046,404,0.000346918,346.9178435,0.000325532,325.5318497,2368114,2.368114,795,0.00033571,335.7101896,1141744,1.141744,343,833506,0.833506,264,0.000300418,300.4176067,0.000316734,316.7343726,1975250,1.97525,607,0.000307303,307.3028731,0.000323668,3.29E-05,323.6677251,3.29E+01,0.000321133,6.22E-06,321.1331112,6.22075572,0.000321507,2.0087E-05,321.5065313,20.08700618
exp2,2016,2016-189t,1727521,1.727521,505,1360776,1.360776,345,0.000292326,292.326403,0.000253532,253.5318083,3088297,3.088297,850,0.000275233,275.2325958,1744464,1.744464,506,1347165,1.347165,231,0.00029006,290.0604426,0.000171471,171.4712006,3091629,3.091629,737,0.000238386,238.3856536,0.000291193,1.60E-06,291.1934228,1.60E+00,0.000212502,5.80E-05,212.5015045,58.02561216,0.000256809,2.60547E-05,256.8091247,26.05472268
exp2,2016,2016-190t,1602390,1.60239,481,1573944,1.573944,463,0.000300177,300.1766112,0.000294165,294.1654849,3176334,3.176334,944,0.000297198,297.1979647,1736161,1.736161,495,1258312,1.258312,362,0.000285112,285.111807,0.000287687,287.6869965,2994473,2.994473,857,0.000286194,286.1939313,0.000292644,1.07E-05,292.6442091,1.07E+01,0.000290926,4.58E-06,290.9262407,4.580983061,0.000291696,7.78103E-06,291.695948,7.781026646
exp2,2016,2016-191t,2435600,2.4356,686,1685894,1.685894,419,0.000281655,281.6554442,0.000248533,248.5328259,4121494,4.121494,1105,0.000268107,268.1066623,2535813,2.535813,610,1364376,1.364376,326,0.000240554,240.5540156,0.000238937,238.9370672,3900189,3.900189,936,0.000239988,239.9883698,0.000261105,2.91E-05,261.1047299,2.91E+01,0.000243735,6.79E-06,243.7349466,6.785226051,0.000254048,1.98826E-05,254.047516,19.8826353
exp2,2016,2016-192t,2206340,2.20634,551,1576342,1.576342,411,0.000249735,249.734855,0.00026073,260.7302222,3782682,3.782682,962,0.000254317,254.3169106,2149800,2.1498,521,1387927,1.387927,323,0.000242348,242.3481254,0.000232721,232.7211734,3537727,3.537727,844,0.000238571,238.5712634,0.000246041,5.22E-06,246.0414902,5.22E+00,0.000246726,1.98E-05,246.7256978,19.80538839,0.000246444,1.11339E-05,246.444087,11.1338539
exp2,2016,2016-193t,1470975,1.470975,467,1511191,1.511191,421,0.000317477,317.4765037,0.000278588,278.5882129,2982166,2.982166,888,0.00029777,297.7701443,1985764,1.985764,586,1487502,1.487502,353,0.000295101,295.1005255,0.000237311,237.3106053,3473266,3.473266,939,0.000270351,270.3507304,0.000306289,1.58E-05,306.2885146,1.58E+01,0.000257949,2.92E-05,257.9494091,29.18767623,0.00028406,1.93885E-05,284.0604373,19.38845346
exp2,2016,2016-194t,2043102,2.043102,449,1337623,1.337623,229,0.000219764,219.7638689,0.000171199,171.1992093,3380725,3.380725,678,0.000200549,200.5486989,2059209,2.059209,421,1311198,1.311198,211,0.000204447,204.4474359,0.000160922,160.9215389,3370407,3.370407,632,0.000187514,187.5144456,0.000212106,1.08E-05,212.1056524,1.08E+01,0.00016606,7.27E-06,166.0603741,7.267410445,0.000194032,9.21661E-06,194.0315722,9.216608888
exp2,2016,2016-195t,1785544,1.785544,480,2001432,2.001432,267,0.000268826,268.8256352,0.000133404,133.4044824,3786976,3.786976,747,0.000197255,197.255013,1966342,1.966342,478,1487415,1.487415,181,0.000243091,243.0909781,0.000121688,121.6876258,3453757,3.453757,659,0.000190807,190.806707,0.000255958,1.82E-05,255.9583066,1.82E+01,0.000127546,8.29E-06,127.5460541,8.285068716,0.000194031,4.55964E-06,194.03086,4.559640868
exp2,2016,2016-197t,1629737,1.629737,385,1378850,1.37885,151,0.000236234,236.2344354,0.000109512,109.5115495,3008587,3.008587,536,0.000178157,178.1567227,1922092,1.922092,420,1492080,1.49208,145,0.000218512,218.5119131,9.71798E-05,97.17977588,3414172,3.414172,565,0.000165487,165.4866832,0.000227373,1.25E-05,227.3731742,1.25E+01,0.000103346,8.72E-06,103.3456627,8.719880734,0.000171822,8.95907E-06,171.8217029,8.959070909
exp2,2016,2016-198t,1652682,1.652682,240,1409760,1.40976,219,0.000145218,145.2184994,0.000155346,155.3455907,3062442,3.062442,459,0.00014988,149.8803896,1709325,1.709325,209,1268807,1.268807,184,0.00012227,122.2704869,0.000145018,145.0181154,2978132,2.978132,393,0.000131962,131.9619144,0.000133744,1.62E-05,133.7444931,1.62E+01,0.000150182,7.30E-06,150.1818531,7.302627815,0.000140921,1.26703E-05,140.921152,12.67027532
exp2,2016,2016-199t,1979512,1.979512,569,1344335,1.344335,381,0.000287445,287.4445823,0.000283412,283.4115009,3323847,3.323847,950,0.000285813,285.8133963,2036855,2.036855,588,1448045,1.448045,384,0.00028868,288.680343,0.000265185,265.1851289,3484900,3.4849,972,0.000278918,278.917616,0.000288062,8.74E-07,288.0624626,8.74E-01,0.000274298,1.29E-05,274.2983149,12.88799119,0.000282366,4.87605E-06,282.3655062,4.876053043
exp2,2016,2016-200t,2274450,2.27445,462,1354879,1.354879,369,0.000203126,203.1260305,0.000272349,272.3490437,3629329,3.629329,831,0.000228968,228.9679442,2274837,2.274837,471,1350264,1.350264,368,0.000207048,207.0478017,0.000272539,272.539296,3625101,3.625101,839,0.000231442,231.4418274,0.000205087,2.77E-06,205.0869161,2.77E+00,0.000272444,1.35E-07,272.4441699,0.134528694,0.000230205,1.7493E-06,230.2048858,1.749299588
exp2,2016,2016-201t,1859510,1.85951,463,1503019,1.503019,171,0.00024899,248.9903254,0.000113771,113.7710169,3362529,3.362529,634,0.000188549,188.5485597,1987185,1.987185,424,1406922,1.406922,149,0.000213367,213.36715,0.000105905,105.9049471,3394107,3.394107,573,0.000168822,168.82202,0.000231179,2.52E-05,231.1787377,2.52E+01,0.000109838,5.56E-06,109.837982,5.562151265,0.000178685,1.39488E-05,178.6852899,13.94876998
exp2,2016,2016-202t,1851220,1.85122,651,1486825,1.486825,361,0.00035166,351.6599864,0.000242799,242.7992534,3338045,3.338045,1012,0.000303171,303.1714671,1929153,1.929153,592,1332803,1.332803,329,0.00030687,306.8704245,0.000246848,246.8481839,3261956,3.261956,921,0.000282346,282.3459299,0.000329265,3.17E-05,329.2652054,3.17E+01,0.000244824,2.86E-06,244.8237187,2.863026158,0.000292759,1.47259E-05,292.7586985,14.72587862
exp2,2016,2016-203t,1555697,1.555697,546,1196222,1.196222,304,0.000350968,350.968087,0.000254133,254.1334301,2751919,2.751919,850,0.000308875,308.8753702,1710902,1.710902,500,1441765,1.441765,317,0.000292244,292.2435066,0.000219869,219.8693962,3152667,3.152667,817,0.000259146,259.1456694,0.000321606,4.15E-05,321.6057968,4.15E+01,0.000237001,2.42E-05,237.0014131,24.22833072,0.000284011,3.51642E-05,284.0105198,35.16420872
exp2,2016,2016-204t,1769503,1.769503,302,1398827,1.398827,197,0.000170669,170.6693913,0.000140832,140.832283,3168330,3.16833,499,0.000157496,157.4962204,1874612,1.874612,275,1508399,1.508399,184,0.000146697,146.6970232,0.000121984,121.9836396,3383011,3.383011,459,0.000135678,135.6779508,0.000158683,1.70E-05,158.6832073,1.70E+01,0.000131408,1.33E-05,131.4079613,13.32800359,0.000146587,1.54278E-05,146.5870856,15.4278464
exp2,2016,2016-205t,1801172,1.801172,500,1430671,1.430671,269,0.000277597,277.5970313,0.000188024,188.0236616,3231843,3.231843,769,0.000237945,237.9447269,1748745,1.748745,447,1435940,1.43594,258,0.000255612,255.6118817,0.000179673,179.6732454,3184685,3.184685,705,0.000221372,221.3719724,0.000266604,1.55E-05,266.6044565,1.55E+01,0.000183848,5.90E-06,183.8484535,5.904635938,0.000229658,1.17187E-05,229.6583497,11.71870707
exp2,2016,2016-206t,1692749,1.692749,429,1491897,1.491897,314,0.000253434,253.4339113,0.00021047,210.4702939,3184646,3.184646,743,0.000233307,233.3069358,1646822,1.646822,402,1392477,1.392477,266,0.000244107,244.1065276,0.000191026,191.0264945,3039299,3.039299,668,0.000219788,219.7875234,0.00024877,6.60E-06,248.7702195,6.60E+00,0.000200748,1.37E-05,200.7483942,13.74884237,0.000226547,9.55967E-06,226.5472296,9.559668234
exp2,2016,2016-207t,1807185,1.807185,380,1339076,1.339076,174,0.000210272,210.2717763,0.00012994,129.9403469,3146261,3.146261,554,0.000176082,176.0820224,1933684,1.933684,331,1429624,1.429624,158,0.000171176,171.1758488,0.000110519,110.5185699,3363308,3.363308,489,0.000145393,145.3925718,0.000190724,2.76E-05,190.7238125,2.76E+01,0.000120229,1.37E-05,120.2294584,13.73327023,0.000160737,2.17007E-05,160.7372971,21.70071863
exp2,2016,2016-208t,1654575,1.654575,408,1207146,1.207146,351,0.000246589,246.5890032,0.000290768,290.7684737,2861721,2.861721,759,0.000265225,265.2250167,1629227,1.629227,352,1266181,1.266181,371,0.000216053,216.0533799,0.000293007,293.0070819,2895408,2.895408,723,0.000249706,249.705741,0.000231321,2.16E-05,231.3211916,2.16E+01,0.000291888,1.58E-06,291.8877778,1.582935029,0.000257465,1.09738E-05,257.4653788,10.97378512
exp2,2016,2016-209t,1457973,1.457973,530,1367582,1.367582,408,0.000363518,363.5183916,0.000298337,298.3367725,2825555,2.825555,938,0.00033197,331.9701793,1597999,1.597999,577,1134243,1.134243,333,0.000361077,361.0765714,0.000293588,293.587882,2732242,2.732242,910,0.00033306,333.0598095,0.000362297,1.73E-06,362.2974815,1.73E+00,0.000295962,3.36E-06,295.9623272,3.357972698,0.000332515,7.70485E-07,332.5149944,0.770484889
exp2,2016,2016-210t,1688505,1.688505,562,1301237,1.301237,360,0.000332839,332.838813,0.00027666,276.6598245,2989742,2.989742,922,0.000308388,308.3878141,1609852,1.609852,532,1281086,1.281086,361,0.000330465,330.4651608,0.000281792,281.792167,2890938,2.890938,893,0.000308896,308.8962821,0.000331652,1.68E-06,331.6519869,1.68E+00,0.000279226,3.63E-06,279.2259957,3.629114184,0.000308642,3.59541E-07,308.6420481,0.3595412
exp2,2016,2016-211t,1653011,1.653011,529,1350052,1.350052,394,0.000320022,320.0220688,0.000291841,291.8406106,3003063,3.003063,923,0.000307353,307.3528594,1729555,1.729555,540,1372568,1.372568,347,0.000312219,312.219039,0.000252811,252.8107897,3102123,3.102123,887,0.000285933,285.9332141,0.000316121,5.52E-06,316.1205539,5.52E+00,0.000272326,2.76E-05,272.3257001,27.59825101,0.000296643,1.5146E-05,296.6430368,15.14597642
exp2,2016,2016-212t,2024334,2.024334,623,1343350,1.34335,404,0.000307756,307.7555384,0.000300741,300.7406856,3367684,3.367684,1027,0.000304957,304.9573535,1984618,1.984618,552,1391528,1.391528,404,0.000278139,278.1391683,0.000290328,290.3283297,3376146,3.376146,956,0.000283163,283.1631097,0.000292947,2.09E-05,292.9473534,2.09E+01,0.000295535,7.36E-06,295.5345077,7.36264745,0.00029406,1.54109E-05,294.0602316,15.4108576
exp2,2016,2016-213t,1193817,1.193817,353,1302713,1.302713,289,0.00029569,295.6902105,0.000221845,221.8447194,2496530,2.49653,642,0.000257157,257.1569338,1507839,1.507839,368,1360362,1.360362,317,0.000244058,244.0578868,0.000233026,233.0262092,2868201,2.868201,685,0.000238826,238.8256611,0.000269874,3.65E-05,269.8740486,3.65E+01,0.000227435,7.91E-06,227.4354643,7.906507231,0.000247991,1.29622E-05,247.9912975,12.96216725
exp2,2016,2016-214t,1441310,1.44131,431,1269445,1.269445,243,0.000299034,299.0335181,0.000191422,191.4222357,2710755,2.710755,674,0.000248639,248.6392167,1538543,1.538543,375,1161470,1.16147,240,0.000243737,243.7370941,0.000206635,206.6346957,2700013,2.700013,615,0.000227777,227.7766811,0.000271385,3.91E-05,271.3853061,3.91E+01,0.000199028,1.08E-05,199.0284657,10.75683361,0.000238208,1.4752E-05,238.2079489,14.75204045
exp2,2016,2016-215t,1486735,1.486735,402,1460346,1.460346,339,0.000270391,270.3911592,0.000232137,232.1367676,2947081,2.947081,741,0.000251435,251.4352337,1829404,1.829404,521,1500214,1.500214,323,0.000284792,284.7922055,0.000215303,215.3026168,3329618,3.329618,844,0.000253483,253.4825316,0.000277592,1.02E-05,277.5916823,1.02E+01,0.00022372,1.19E-05,223.7196922,11.90354216,0.000252459,1.44766E-06,252.4588827,1.447658242
exp2,2016,2016-216t,1727441,1.727441,478,1125658,1.125658,344,0.00027671,276.7098847,0.000305599,305.5990363,2853099,2.853099,822,0.000288108,288.1077733,2088272,2.088272,559,1456224,1.456224,425,0.000267685,267.6854356,0.000291851,291.8507043,3544496,3.544496,984,0.000277614,277.6135168,0.000272198,6.38E-06,272.1976602,6.38E+00,0.000298725,9.72E-06,298.7248703,9.721538794,0.000282861,7.42056E-06,282.8606451,7.42055993
exp2,2016,2016-217t,1499358,1.499358,401,1250962,1.250962,410,0.000267448,267.447801,0.000327748,327.7477653,2750320,2.75032,811,0.000294875,294.8747782,1739230,1.73923,417,1417718,1.417718,434,0.000239761,239.7612737,0.000306126,306.1257598,3156948,3.156948,851,0.000269564,269.5641487,0.000253605,1.96E-05,253.6045373,1.96E+01,0.000316937,1.53E-05,316.9367626,15.28906669,0.000282219,1.78973E-05,282.2194634,17.89731779
exp2,2016,2016-218t,1575778,1.575778,294,1483115,1.483115,249,0.000186575,186.5745048,0.00016789,167.8898804,3058893,3.058893,543,0.000177515,177.5151991,2196172,2.196172,404,1467871,1.467871,217,0.000183956,183.9564479,0.000147833,147.8331543,3664043,3.664043,621,0.000169485,169.4849105,0.000185265,1.85E-06,185.2654763,1.85E+00,0.000157862,1.42E-05,157.8615173,14.18224707,0.0001735,5.67827E-06,173.5000548,5.678271527
exp2,2016,2016-219t,1782464,1.782464,676,1232955,1.232955,390,0.00037925,379.2502962,0.000316313,316.3132474,3015419,3.015419,1066,0.000353516,353.516377,1611040,1.61104,627,1203900,1.2039,385,0.00038919,389.1895918,0.000319794,319.7940028,2814940,2.81494,1012,0.00035951,359.510327,0.00038422,7.03E-06,384.219944,7.03E+00,0.000318054,2.46E-06,318.0536251,2.461265734,0.000356513,4.23836E-06,356.513352,4.238362724
exp2,2016,2016-220t,1787429,1.787429,569,1234696,1.234696,341,0.000318334,318.3343227,0.000276181,276.1813434,3022125,3.022125,910,0.000301113,301.1126277,1834705,1.834705,536,1295450,1.29545,380,0.000292145,292.1450587,0.000293334,293.3343626,3130155,3.130155,916,0.000292637,292.6372656,0.00030524,1.85E-05,305.2396907,1.85E+01,0.000284758,1.21E-05,284.757853,12.12901616,0.000296875,5.99299E-06,296.8749466,5.99298604
exp2,2016,2016-221t,1838575,1.838575,420,1184604,1.184604,256,0.000228438,228.4377847,0.000216106,216.105973,3023179,3.023179,676,0.000223606,223.6056813,1903949,1.903949,403,1374772,1.374772,306,0.000211665,211.6653335,0.000222582,222.5823627,3278721,3.278721,709,0.000216243,216.2428581,0.000220052,1.19E-05,220.0515591,1.19E+01,0.000219344,4.58E-06,219.3441679,4.579499132,0.000219924,5.2063E-06,219.9242697,5.206302206
exp2,2016,2016-222t,1888117,1.888117,525,1463366,1.463366,371,0.000278055,278.0548027,0.000253525,253.5250922,3351483,3.351483,896,0.000267344,267.3443368,2039373,2.039373,489,1407833,1.407833,358,0.00023978,239.7795793,0.000254292,254.2915246,3447206,3.447206,847,0.000245706,245.7062328,0.000258917,2.71E-05,258.917191,2.71E+01,0.000253908,5.42E-07,253.9083084,0.541949606,0.000256525,1.53005E-05,256.5252848,15.30045007
exp2,2016,2016-223t,1901655,1.901655,504,1285916,1.285916,305,0.000265032,265.0323008,0.000237185,237.1850105,3187571,3.187571,809,0.000253798,253.7982683,2020961,2.020961,499,1417635,1.417635,326,0.000246912,246.9122363,0.00022996,229.9604623,3438596,3.438596,825,0.000239924,239.9235037,0.000255972,1.28E-05,255.9722686,1.28E+01,0.000233573,5.11E-06,233.5727364,5.10852703,0.000246861,9.81094E-06,246.860886,9.810940188
exp2,2016,2016-224t,1635304,1.635304,302,1253280,1.25328,172,0.000184675,184.675143,0.00013724,137.2398825,2888584,2.888584,474,0.000164094,164.0942413,1793450,1.79345,319,1313438,1.313438,191,0.000177869,177.8694695,0.00014542,145.4198828,3106888,3.106888,510,0.000164151,164.1513952,0.000181272,4.81E-06,181.2723062,4.81E+00,0.00014133,5.78E-06,141.3298827,5.784133635,0.000164123,4.04139E-08,164.1228183,0.040413904
exp3,2016,2016-225t,2655206,2.655206,299,1983257,1.983257,181,0.000112609,112.6089652,9.1264E-05,91.26401672,4638463,4.638463,480,0.000103483,103.4825545,2858480,2.85848,329,1308333,1.308333,128,0.000115096,115.096135,9.78344E-05,97.83441983,4166813,4.166813,457,0.000109676,109.6761482,0.000113853,1.76E-06,113.8525501,1.76E+00,9.45492E-05,4.65E-06,94.54921827,4.645976597,0.000106579,4.37953E-06,106.5793513,4.379532116
exp3,2016,2016-226t,2144564,2.144564,518,1604079,1.604079,290,0.000241541,241.5409379,0.000180789,180.7891008,3748643,3.748643,808,0.000215545,215.5446651,2053288,2.053288,503,1024299,1.024299,241,0.000244973,244.972941,0.000235283,235.2828617,3077587,3.077587,744,0.000241748,241.7478369,0.000243257,2.43E-06,243.2569394,2.43E+00,0.000208036,3.85E-05,208.0359813,38.5329079,0.000228646,1.85284E-05,228.646251,18.52844044
exp3,2016,2016-227t,1490464,1.490464,379,1134992,1.134992,471,0.000254283,254.2832299,0.000414981,414.9808985,2625456,2.625456,850,0.000323753,323.7532832,1586423,1.586423,395,992247,0.992247,431,0.000248988,248.9878172,0.000434368,434.3676524,2578670,2.57867,826,0.00032032,320.320165,0.000251636,3.74E-06,251.6355236,3.74E+00,0.000424674,1.37E-05,424.6742755,13.70850512,0.000322037,2.42758E-06,322.0367241,2.427581155
exp3,2016,2016-228t,1462494,1.462494,325,851791,0.851791,223,0.000222223,222.2231339,0.000261801,261.8013104,2314285,2.314285,548,0.00023679,236.7901965,1748071,1.748071,371,1028046,1.028046,263,0.000212234,212.2339424,0.000255825,255.8251284,2776117,2.776117,634,0.000228377,228.3765418,0.000217229,7.06E-06,217.2285382,7.06E+00,0.000258813,4.23E-06,258.8132194,4.225798795,0.000232583,5.94935E-06,232.5833692,5.949352345
exp3,2016,2016-229t,892596,0.892596,231,583255,0.583255,72,0.000258796,258.7956926,0.000123445,123.4451483,1475851,1.475851,303,0.000205305,205.3052781,1219499,1.219499,292,834604,0.834604,91,0.000239443,239.4425908,0.000109034,109.0337453,2054103,2.054103,383,0.000186456,186.4560833,0.000249119,1.37E-05,249.1191417,1.37E+01,0.000116239,1.02E-05,116.2394468,10.19040079,0.000195881,1.33284E-05,195.8806807,13.32839349
exp3,2016,2016-230t,1488154,1.488154,173,850980,0.85098,237,0.000116251,116.2514095,0.000278502,278.5024325,2339134,2.339134,410,0.000175279,175.2785433,1676210,1.67621,221,938163,0.938163,310,0.000131845,131.8450552,0.000330433,330.4329845,2614373,2.614373,531,0.000203108,203.1079727,0.000124048,1.10E-05,124.0482323,1.10E+01,0.000304468,3.67E-05,304.4677085,36.72044545,0.000189193,1.96784E-05,189.193258,19.6783783
exp3,2016,2016-231t,1248634,1.248634,333,848497,0.848497,352,0.000266691,266.6914404,0.000414851,414.8512016,2097131,2.097131,685,0.000326637,326.6367242,1456823,1.456823,454,1171758,1.171758,581,0.000311637,311.6370348,0.000495836,495.8361709,2628581,2.628581,1035,0.000393749,393.7485662,0.000289164,3.18E-05,289.1642376,3.18E+01,0.000455344,5.73E-05,455.3436863,57.265021,0.000360193,4.74552E-05,360.1926452,47.45523863
