Experiment,Year,Run,Sample,Side1,YolkArea1px,YolkArea1um,YolkArea1mm,YolkCount1,BodyArea1px,BodyArea1um,BodyArea1mm,BodyCount1,YolkDensity1um,YolkDensity1mm,BodyDensity1um,BodyDensity1mm,TotalArea1um,TotalArea1mm,TotalCount1,TotalDensity1um,TotalDensity1mm,Side2,YolkArea2px,YolkArea2um,YolkArea2mm,YolkCount2,BodyArea2px,BodyArea2um,BodyArea2mm,BodyCount2,YolkDensity2um,YolkDensity2mm,BodyDensity2um,BodyDensity2mm,TotalArea2um,TotalArea2mm,TotalCount2,TotalDensity2um,TotalDensity2mm,AverageYolkDensityum,SDYolkum,AverageYolkDensitymm,SDYolkmm,AverageBodyDensityum,SDBodyum,AverageBodyDensitymm,SDBodymm,AverageTotalDensityum,SDTotalum,AverageTotalDensitymm,SDTotalmm
exp1,2016,run2,2016-54,L,75842,318292.3743,0.318292374,10,113078,474563.7654,0.474563765,118,3.14E-05,31.41765499,0.000248649,248.6494094,792856.1397,0.79285614,128,0.000161442,161.4416457,L,75120,315262.2973,0.315262297,18,116811,490230.3543,0.490230354,124,5.71E-05,57.09531445,0.000252942,252.9423136,805492.6516,0.805492652,142,0.00017629,176.2896281,4.43E-05,1.82E-05,44.25648472,18.15684713,0.000250796,3.04E-06,250.7958615,3.035541646,0.000168866,1.05E-05,168.8656369,10.49910904
exp1,2016,run2,2016-55,L,50086,210200.0456,0.210200046,34,143173,600865.9331,0.600865933,116,0.000161751,161.7506785,0.000193055,193.0547125,811065.9787,0.811065979,150,0.000184942,184.9417975,L,55340,232249.9406,0.232249941,49,148063,621388.1993,0.621388199,132,0.00021098,210.9796019,0.000212428,212.4275938,853638.1399,0.85363814,181,0.000212034,212.0336376,0.000186365,3.48E-05,186.3651402,34.81010555,0.000202741,1.37E-05,202.7411532,13.69869571,0.000198488,1.92E-05,198.4877176,19.15682386
exp1,2016,run2,2016-56,L,396773,353083.7175,0.353083717,4,714993,636264.0261,0.636264026,62,1.13E-05,11.32875803,9.74E-05,97.44382436,989347.7435,0.989347744,66,6.67E-05,66.71061862,L,418035,372004.5261,0.372004526,79,546144,486007.248,0.486007248,6,0.000212363,212.3630076,1.23E-05,12.3454949,858011.7741,0.858011774,85,9.91E-05,99.06623961,0.000111846,0.000142153,111.8458828,142.1526811,5.49E-05,6.02E-05,54.89465963,60.17360583,8.29E-05,2.29E-05,82.88842911,22.87887901
exp1,2016,run2,2016-57,L,455533,405373.5639,0.405373564,38,582272,518157.1386,0.518157139,131,9.37E-05,93.74069595,0.000252819,252.8190586,923530.7025,0.923530702,169,0.000182993,182.9933748,L,482208,429111.3388,0.429111339,27,557279,495916.1561,0.495916156,104,6.29E-05,62.92073305,0.000209713,209.7128693,925027.4949,0.925027495,131,0.000141617,141.6174122,7.83E-05,2.18E-05,78.3307145,21.79300476,0.000231266,3.05E-05,231.2659639,30.48067882,0.000162305,2.93E-05,162.3053935,29.25722378
exp1,2016,run2,2016-58,L,354606,315559.7904,0.31555979,10,686786,611162.942,0.611162942,183,3.17E-05,31.68971556,0.000299429,299.4291496,926722.7324,0.926722732,193,0.000208261,208.260781,L,436565,388494.1594,0.388494159,23,605036,538414.5597,0.53841456,113,5.92E-05,59.20294924,0.000209875,209.8754537,926908.7191,0.926908719,136,0.000146724,146.7242644,4.54E-05,1.95E-05,45.4463324,19.45479411,0.000254652,6.33E-05,254.6523017,63.32402565,0.000177493,4.35E-05,177.4925227,43.51288814
exp1,2016,run2,2016-59,L,282445,251344.5486,0.251344549,5,630664,561220.6214,0.561220621,35,1.99E-05,19.89301152,6.24E-05,62.36406623,812565.17,0.81256517,40,4.92E-05,49.22682079,L,312004,277648.7619,0.277648762,15,595675,530084.3137,0.530084314,29,5.40E-05,54.02509235,5.47E-05,54.708278,807733.0756,0.807733076,44,5.45E-05,54.47344095,3.70E-05,2.41E-05,36.95905193,24.13502581,5.85E-05,5.41E-06,58.53617212,5.413459771,5.19E-05,3.71E-06,51.85013087,3.709920699
exp1,2016,run2,2016-60,L,427141,380107.8505,0.380107851,14,591219,526118.9707,0.526118971,111,3.68E-05,36.83165181,0.000210979,210.9788968,906226.8212,0.906226821,125,0.000137935,137.9345624,L,441383,392781.6421,0.392781642,18,565900,503587.8846,0.503587885,84,4.58E-05,45.82698902,0.000166803,166.8030598,896369.5266,0.896369527,102,0.000113792,113.7923557,4.13E-05,6.36E-06,41.32932042,6.360663942,0.000188891,3.12E-05,188.8909783,31.23703391,0.000125863,1.71E-05,125.863459,17.07111807
exp1,2016,run2,2016-61,R,397516,353744.9046,0.353744905,7,513181,456673.8544,0.456673854,42,1.98E-05,19.78827089,9.20E-05,91.96935537,810418.759,0.810418759,49,6.05E-05,60.46256883,R,416384,370535.3202,0.37053532,9,487953,434223.7481,0.434223748,31,2.43E-05,24.28918246,7.14E-05,71.39176551,804759.0683,0.804759068,40,4.97E-05,49.7043172,2.20E-05,3.18E-06,22.03872668,3.182625087,8.17E-05,1.46E-05,81.68056044,14.55055333,5.51E-05,7.61E-06,55.08344302,7.607232686
exp1,2016,run2,2016-62,R,313645,279109.0688,0.279109069,6,649714,578172.9967,0.578172997,9,2.15E-05,21.49697258,1.56E-05,15.56627523,857282.0655,0.857282066,15,1.75E-05,17.49715829,R,308452,274487.878,0.274487878,2,646582,575385.866,0.575385866,8,7.29E-06,7.286296264,1.39E-05,13.9037131,849873.744,0.849873744,10,1.18E-05,11.76645363,1.44E-05,1.00E-05,14.39163442,10.04846559,1.47E-05,1.18E-06,14.73499417,1.175608963,1.46E-05,4.05E-06,14.63180596,4.052220127
exp1,2016,run2,2016-63,R,283520,252301.1787,0.252301179,4,567745,505229.7288,0.505229729,8,1.59E-05,15.85406783,1.58E-05,15.83438096,757530.9075,0.757530907,12,1.58E-05,15.84093782,R,271332,241455.218,0.241455218,5,652626,580764.3519,0.580764352,16,2.07E-05,20.70777364,2.75E-05,27.54990031,822219.57,0.82221957,21,2.55E-05,25.54062293,1.83E-05,3.43E-06,18.28092073,3.432088296,2.17E-05,8.28E-06,21.69214064,8.284123176,2.07E-05,6.86E-06,20.69078037,6.858713117
exp1,2016,run2,2016-64,L,446538,397369.0171,0.397369017,14,605410,538747.378,0.538747378,20,3.52E-05,35.23173523,3.71E-05,37.12315051,936116.3951,0.936116395,34,3.63E-05,36.32026976,L,343517,305691.8172,0.305691817,1,692097,615889.1397,0.61588914,22,3.27E-06,3.27126846,3.57E-05,35.7207143,921580.9569,0.921580957,23,2.50E-05,24.95711291,1.93E-05,2.26E-05,19.25150184,22.59946278,3.64E-05,9.92E-07,36.42193241,0.991672154,3.06E-05,8.03E-06,30.63869134,8.034965263
exp1,2016,run2,2016-65,L,395342,351810.2871,0.351810287,14,638368,568076.3221,0.568076322,170,3.98E-05,39.79417463,0.000299256,299.2555637,919886.6092,0.919886609,184,0.000200025,200.0246532,L,385221,342803.7259,0.342803726,11,640567,570033.1869,0.570033187,160,3.21E-05,32.08833268,0.000280685,280.6854122,912836.9128,0.912836913,171,0.000187328,187.3280951,3.59E-05,5.45E-06,35.94125365,5.448853097,0.00028997,1.31E-05,289.9704879,13.13108008,0.000193676,8.98E-06,193.6763742,8.977822341
exp1,2016,run2,2016-66,L,318686,283594.9966,0.283594997,6,664416,591256.137,0.591256137,73,2.12E-05,21.15693179,0.000123466,123.4659489,874851.1336,0.874851134,79,9.03E-05,90.30107748,L,317486,282527.1304,0.28252713,8,645714,574613.4428,0.574613443,57,2.83E-05,28.3158647,9.92E-05,99.19712236,857140.5733,0.857140573,65,7.58E-05,75.83353539,2.47E-05,5.06E-06,24.73639825,5.062130005,0.000111332,1.72E-05,111.3315356,17.16065182,8.31E-05,1.02E-05,83.06730644,10.23009712
exp1,2016,run2,2016-67,R,422470,375951.1815,0.375951181,24,684548,609171.3716,0.609171372,43,6.38E-05,63.83807575,7.06E-05,70.5876901,985122.5531,0.985122553,67,6.80E-05,68.01184258,R,430320,382936.8059,0.382936806,29,668158,594586.0996,0.5945861,42,7.57E-05,75.73051101,7.06E-05,70.63737283,977522.9056,0.977522906,71,7.26E-05,72.63256912,6.98E-05,8.41E-06,69.78429338,8.409221621,7.06E-05,3.51E-08,70.61253147,0.035130995,7.03E-05,3.27E-06,70.32220585,3.267347069
exp1,2016,run2,2016-68,L,405282,360655.7785,0.360655778,9,1111779,989359.3121,0.989359312,34,2.50E-05,24.95454263,3.44E-05,34.36567442,1350015.091,1.350015091,43,3.19E-05,31.85149581,L,401413,357212.8,0.3572128,25,612733,545264.0312,0.545264031,21,7.00E-05,69.98629389,3.85E-05,38.51345183,902476.8312,0.902476831,46,5.10E-05,50.9708376,4.75E-05,3.18E-05,47.47041826,31.84225668,3.64E-05,2.93E-06,36.43956312,2.932921534,4.14E-05,1.35E-05,41.4111667,13.51941623
exp1,2016,run2,2016-69,R,261553,232752.9987,0.232752999,93,799096,711106.316,0.711106316,145,0.000399565,399.5652065,0.000203908,203.907625,943859.3147,0.943859315,238,0.000252156,252.1562232,R,459038,408492.623,0.408492623,26,590636,525600.1657,0.525600166,46,6.36E-05,63.64864024,8.75E-05,87.51899828,934092.7887,0.934092789,72,7.71E-05,77.08013687,0.000231607,0.000237529,231.6069234,237.5288819,0.000145713,8.23E-05,145.7133116,82.2991872,0.000164618,0.000123797,164.61818,123.7974879
exp1,2016,run2,2016-70,R,450983,401324.5714,0.401324571,59,446137,397012.1719,0.397012172,69,0.000147013,147.0131764,0.000173798,173.7981979,798336.7432,0.798336743,128,0.000160333,160.3333444,R,328811,292605.1174,0.292605117,46,568451,505857.99,0.50585799,52,0.000157208,157.2084604,0.000102796,102.7956482,798463.1074,0.798463107,98,0.000122736,122.7357897,0.000152111,7.21E-06,152.1108184,7.209154452,0.000138297,5.02E-05,138.296923,50.20638433,0.000141535,2.66E-05,141.534567,26.58548591
exp1,2016,run2,2016-71,L,363546,323515.3933,0.323515393,3,465818,414526.0668,0.414526067,22,9.27E-06,9.273129075,5.31E-05,53.07265757,738041.4601,0.73804146,25,3.39E-05,33.87343578,L,408992,363957.2647,0.363957265,7,499058,444105.9595,0.44410596,19,1.92E-05,19.23302728,4.28E-05,42.78258283,808063.2242,0.808063224,26,3.22E-05,32.17570014,1.43E-05,7.04E-06,14.25307818,7.04271156,4.79E-05,7.28E-06,47.9276202,7.276181629,3.30E-05,1.20E-06,33.02456796,1.200480377
exp1,2016,run2,2016-72,L,202320,180042.235,0.180042235,25,924273,822499.8848,0.822499885,110,0.000138856,138.8563078,0.000133739,133.7386205,1002542.12,1.00254212,135,0.000134658,134.657684,L,230601,205209.1708,0.205209171,41,875988,779531.6201,0.77953162,184,0.000199796,199.7961389,0.000236039,236.0391744,984740.7909,0.984740791,225,0.000228487,228.4865236,0.000169326,4.31E-05,169.3262233,43.09096784,0.000184889,7.23E-05,184.8888975,72.33741532,0.000181572,6.63E-05,181.5721038,66.34700876
exp1,2016,run2,2016-73,R,430426,383031.1341,0.383031134,17,640751,570196.9263,0.570196926,30,4.44E-05,44.38281509,5.26E-05,52.61340182,953228.0605,0.95322806,47,4.93E-05,49.30614398,R,459038,408492.623,0.408492623,26,590636,525600.1657,0.525600166,46,6.36E-05,63.64864024,8.75E-05,87.51899828,934092.7887,0.934092789,72,7.71E-05,77.08013687,5.40E-05,1.36E-05,54.01572766,13.6229956,7.01E-05,2.47E-05,70.06620005,24.68198396,6.32E-05,1.96E-05,63.19314043,19.63917871
exp1,2016,run2,2016-74,R,271403,241518.4001,0.2415184,7,692203,615983.4679,0.615983468,36,2.90E-05,28.98329898,5.84E-05,58.44312693,857501.868,0.857501868,43,5.01E-05,50.14566336,R,328811,292605.1174,0.292605117,46,568451,505857.99,0.50585799,52,0.000157208,157.2084604,0.000102796,102.7956482,798463.1074,0.798463107,98,0.000122736,122.7357897,9.31E-05,9.07E-05,93.09587968,90.66888115,8.06E-05,3.14E-05,80.61938758,31.36196857,8.64E-05,5.13E-05,86.44072651,51.32897055
exp1,2016,run2,2016-75,L,249242,221797.5818,0.221797582,76,1085144,965657.1327,0.965657133,175,0.000342655,342.6547728,0.000181224,181.223743,1187454.714,1.187454714,251,0.000211376,211.3764819,L,350752,312130.1603,0.31213016,19,637831,567598.452,0.567598452,46,6.09E-05,60.87204128,8.10E-05,81.04320904,879728.6123,0.879728612,65,7.39E-05,73.88642258,0.000201763,0.00019925,201.7634071,199.2504803,0.000131133,7.08E-05,131.133476,70.83833487,0.000142631,9.72E-05,142.6314523,97.22015331
exp1,2016,run2,2016-76,L,414704,369040.3076,0.369040308,9,546033,485908.4704,0.48590847,80,2.44E-05,24.38757993,0.00016464,164.6400606,854948.778,0.854948778,89,0.0001041,104.0998037,L,438787,390471.4916,0.390471492,23,553864,492877.187,0.492877187,61,5.89E-05,58.90314785,0.000123763,123.7630826,883348.6786,0.883348679,84,9.51E-05,95.09268768,4.16E-05,2.44E-05,41.64536389,24.40619213,0.000144202,2.89E-05,144.2015716,28.90438833,9.96E-05,6.37E-06,99.59624571,6.368992852
exp1,2016,run2,2016-77,R,194074,172704.2147,0.172704215,6,630050,560674.2298,0.56067423,36,3.47E-05,34.74147988,6.42E-05,64.20840853,733378.4446,0.733378445,42,5.73E-05,57.26920434,R,213866,190316.8873,0.190316887,8,694596,618112.971,0.618112971,37,4.20E-05,42.03515575,5.99E-05,59.85960777,808429.8583,0.808429858,45,5.57E-05,55.66345619,3.84E-05,5.16E-06,38.38831781,5.157407673,6.20E-05,3.08E-06,62.03400815,3.075066504,5.65E-05,1.14E-06,56.46633027,1.135435403
exp1,2016,run2,2016-78,R,256004,227815.0076,0.227815008,1,506890,451075.566,0.451075566,12,4.39E-06,4.389526443,2.66E-05,26.6030814,678890.5736,0.678890574,13,1.91E-05,19.14888865,R,327636,291559.4984,0.291559498,6,454009,404017.3739,0.404017374,17,2.06E-05,20.57898999,4.21E-05,42.0773984,695576.8723,0.695576872,23,3.31E-05,33.06607927,1.25E-05,1.14E-05,12.48425822,11.44767946,3.43E-05,1.09E-05,34.3402399,10.94199448,2.61E-05,9.84E-06,26.10748396,9.840939865
exp1,2016,run2,2016-80,L,484931,431534.5051,0.431534505,9,628406,559211.2532,0.559211253,41,2.09E-05,20.85580618,7.33E-05,73.31755176,990745.7583,0.990745758,50,5.05E-05,50.46703413,L,519865,462621.8689,0.462621869,19,729844,649479.7597,0.64947976,39,4.11E-05,41.07025905,6.00E-05,60.04806065,1112101.629,1.112101629,58,5.22E-05,52.15350694,3.10E-05,1.43E-05,30.96303262,14.2937767,6.67E-05,9.38E-06,66.6828062,9.382947147,5.13E-05,1.19E-06,51.31027053,1.192516356
exp1,2016,run5,2016-161,R,290447,258465.4361,0.258465436,38,484826,431441.0668,0.431441067,107,0.000147022,147.0215924,0.000248006,248.0060621,689906.503,0.689906503,145,0.000210173,210.1734067,R,298690,265800.7868,0.265800787,27,632542,562891.8319,0.562891832,91,0.00010158,101.5798348,0.000161665,161.6651634,828692.6187,0.828692619,118,0.000142393,142.3929661,0.000124301,3.21E-05,124.3007136,32.13217498,0.000204836,6.11E-05,204.8356128,61.05223492,0.000176283,4.79E-05,176.2831864,47.92800911
exp1,2016,run5,2016-162,R,220884,196562.1246,0.196562125,20,688483,612673.0827,0.612673083,44,0.000101749,101.749002,7.18E-05,71.81644051,809235.2073,0.809235207,64,7.91E-05,79.08701873,R,229022,203804.0369,0.203804037,34,647740,576416.3569,0.576416357,66,0.000166827,166.8269212,0.000114501,114.5005675,780220.3938,0.780220394,100,0.000128169,128.1689133,0.000134288,4.60E-05,134.2879616,46.01703796,9.32E-05,3.02E-05,93.15850403,30.18223567,0.000103628,3.47E-05,103.627966,34.70614048
exp1,2016,run5,2016-163,L,208526,185564.8829,0.185564883,10,577470,513883.8941,0.513883894,7,5.39E-05,53.88950671,1.36E-05,13.62175402,699448.777,0.699448777,17,2.43E-05,24.30485342,L,202218,179951.4664,0.179951466,10,574700,511418.9031,0.511418903,15,5.56E-05,55.5705391,2.93E-05,29.33016341,691370.3695,0.691370369,25,3.62E-05,36.16006862,5.47E-05,1.19E-06,54.7300229,1.188669404,2.15E-05,1.11E-05,21.47595872,11.1075228,3.02E-05,8.38E-06,30.23246102,8.382903058
exp1,2016,run5,2016-164,R,299212,266265.3086,0.266265309,43,645358,574296.6425,0.574296643,100,0.000161493,161.4930621,0.000174126,174.1260397,840561.9511,0.840561951,143,0.000170124,170.1242839,R,329155,292911.239,0.292911239,38,603368,536930.2257,0.536930226,56,0.000129732,129.7321336,0.000104297,104.2966056,829841.4647,0.829841465,94,0.000113275,113.2746482,0.000145613,2.25E-05,145.6125978,22.45836786,0.000139211,4.94E-05,139.2113227,49.37686639,0.000141699,4.02E-05,141.6994661,40.19876289
exp1,2016,run5,2016-165,R,295306,262789.4042,0.262789404,4,602827,536448.7961,0.536448796,55,1.52E-05,15.22131386,0.000102526,102.5260946,799238.2003,0.7992382,59,7.38E-05,73.82029535,R,299941,266914.0373,0.266914037,8,611533,544196.1651,0.544196165,53,3.00E-05,29.9721966,9.74E-05,97.39135151,811110.2023,0.811110202,61,7.52E-05,75.20556371,2.26E-05,1.04E-05,22.59675523,10.43044922,1.00E-04,3.63E-06,99.95872304,3.630811645,7.45E-05,9.80E-07,74.51292953,0.979532652
exp1,2016,run5,2016-166,R,142697,126984.4148,0.126984415,19,693231,616898.2732,0.616898273,26,0.000149625,149.6246608,4.21E-05,42.14633292,743882.688,0.743882688,45,6.05E-05,60.49340941,R,196876,175197.6822,0.175197682,23,636760,566645.3815,0.566645381,31,0.00013128,131.2802756,5.47E-05,54.7079373,741843.0637,0.741843064,54,7.28E-05,72.79167609,0.000140452,1.30E-05,140.4524682,12.9714392,4.84E-05,8.88E-06,48.42713511,8.882395639,6.66E-05,8.70E-06,66.64254275,8.696187767
exp1,2016,run5,2016-167,R,333381,296671.9077,0.296671908,17,693837,617437.5456,0.617437546,104,5.73E-05,57.30235847,0.000168438,168.4380886,914109.4533,0.914109453,121,0.000132369,132.3692689,R,306929,273132.5779,0.273132578,22,752739,669853.7562,0.669853756,99,8.05E-05,80.5469643,0.000147793,147.7934535,942986.3341,0.942986334,121,0.000128316,128.3157514,6.89E-05,1.64E-05,68.92466139,16.43641841,0.000158116,1.46E-05,158.1157711,14.59796143,0.000130343,2.87E-06,130.3425101,2.866269707
exp1,2016,run5,2016-168,L,329880,293556.4081,0.293556408,8,659650,587014.9285,0.587014929,17,2.73E-05,27.25200261,2.90E-05,28.96008121,880571.3367,0.880571337,25,2.84E-05,28.39065838,L,339127,301785.2068,0.301785207,3,646971,575732.0326,0.575732033,10,9.94E-06,9.940845119,1.74E-05,17.36919163,877517.2394,0.877517239,13,1.48E-05,14.81452377,1.86E-05,1.22E-05,18.59642386,12.24083685,2.32E-05,8.20E-06,23.16463642,8.195996623,2.16E-05,9.60E-06,21.60259107,10.47543014
exp1,2016,run5,2016-169,R,199239,177300.4887,0.177300489,5,659176,586593.1214,0.586593121,33,2.82E-05,28.2007119,5.63E-05,56.25705246,763893.61,0.76389361,38,4.97E-05,49.7451471,R,257253,228926.4783,0.228926478,36,653254,581323.2019,0.581323202,16,0.000157256,157.255728,2.75E-05,27.52341546,810249.6802,0.81024968,52,6.42E-05,64.17774826,9.27E-05,9.13E-05,92.72821994,91.25567702,4.19E-05,2.03E-05,41.89023396,20.31774957,5.70E-05,1.02E-05,56.96144768,10.20539015
exp1,2016,run5,2016-170,R,312561,278144.4297,0.27814443,13,621177,552778.2495,0.552778249,49,4.67E-05,46.73830791,8.86E-05,88.64314044,830922.6792,0.830922679,62,7.46E-05,74.6158476,R,338025,300804.5497,0.30080455,13,515015,458305.9098,0.45830591,37,4.32E-05,43.21743143,8.07E-05,80.73210318,759110.4595,0.75911046,50,6.59E-05,65.86656708,4.50E-05,2.49E-06,44.97786967,2.489635636,8.47E-05,5.59E-06,84.68762181,5.593948094,7.02E-05,6.19E-06,70.24120734,6.186675591
exp1,2016,run5,2016-171,R,367121,326696.7446,0.326696745,27,588912,524065.998,0.524065998,81,8.26E-05,82.64545162,0.000154561,154.5606857,850762.7426,0.850762743,108,0.000126945,126.9449102,R,239185,212847.9734,0.212847973,31,603435,536989.8482,0.536989848,95,0.000145644,145.6438579,0.000176912,176.9120968,749837.8217,0.749837822,126,0.000168036,168.0363358,0.000114145,4.45E-05,114.1446548,44.54660029,0.000165736,1.58E-05,165.7363912,15.80483435,0.000147491,2.91E-05,147.490623,29.05602566
exp1,2016,run5,2016-172,L,181867,161841.3462,0.161841346,20,754898,671775.0254,0.671775025,97,0.000123578,123.5778154,0.000144394,144.3935787,833616.3716,0.833616372,117,0.000140352,140.3523299,L,183313,163128.1249,0.163128125,29,712784,634298.2624,0.634298262,114,0.000177774,177.7743722,0.000179726,179.7261742,797426.3873,0.797426387,143,0.000179327,179.3268975,0.000150676,3.83E-05,150.6760938,38.32275287,0.00016206,2.50E-05,162.0598764,24.98391787,0.00015984,2.76E-05,159.8396137,27.55918102
exp1,2016,run5,2016-173,L,198732,176849.3152,0.176849315,2,743890,661979.1331,0.661979133,33,1.13E-05,11.30906273,4.99E-05,49.85051393,838828.4484,0.838828448,35,4.17E-05,41.72486051,L,230573,205184.2539,0.205184254,8,695811,619194.1854,0.619194185,39,3.90E-05,38.98934663,6.30E-05,62.98508758,824378.4394,0.824378439,47,5.70E-05,57.01265069,2.51E-05,1.96E-05,25.14920468,19.57291645,5.64E-05,9.29E-06,56.41780076,9.287546095,4.94E-05,1.08E-05,49.3687556,10.8101001
exp1,2016,run5,2016-175,L,324175,288479.5944,0.288479594,10,569214,506536.9749,0.506536975,74,3.47E-05,34.66449688,0.00014609,146.0900263,795016.5694,0.795016569,84,0.000105658,105.6581752,L,335478,298538.0038,0.298538004,17,568367,505783.2394,0.505783239,65,5.69E-05,56.94417389,0.000128514,128.5135507,804321.2432,0.804321243,82,0.000101949,101.9493153,4.58E-05,1.58E-05,45.80433538,15.7541107,0.000137302,1.24E-05,137.3017885,12.42844507,0.000103804,2.62E-06,103.8037453,2.622560032
exp1,2016,run5,2016-176,L,342599,304874.8996,0.3048749,18,492540,438305.6665,0.438305666,52,5.90E-05,59.04060986,0.000118639,118.638667,743180.566,0.743180566,70,9.42E-05,94.18976114,L,374181,332979.3572,0.332979357,21,458104,407661.4672,0.407661467,29,6.31E-05,63.06697261,7.11E-05,71.13745678,740640.8244,0.740640824,50,6.75E-05,67.50910611,6.11E-05,2.85E-06,61.05379123,2.847068408,9.49E-05,3.36E-05,94.88806188,33.58842785,8.08E-05,1.89E-05,80.84943362,18.8660721
exp1,2016,run5,2016-177,L,289862,257944.8514,0.257944851,4,514635,457967.7522,0.457967752,22,1.55E-05,15.5071907,4.80E-05,48.03831688,715912.6036,0.715912604,26,3.63E-05,36.31728212,L,343846,305984.5905,0.30598459,16,460972,410213.6673,0.410213667,9,5.23E-05,52.29021492,2.19E-05,21.93978582,716198.2578,0.716198258,25,3.49E-05,34.90653563,3.39E-05,2.60E-05,33.89870281,26.00952586,3.50E-05,1.85E-05,34.98905135,18.45444829,3.56E-05,9.98E-07,35.61190887,0.997548415
exp1,2016,run5,2016-179,R,354031,315048.1045,0.315048105,14,788177,701389.6238,0.701389624,107,4.44E-05,44.43765824,0.000152554,152.5542956,1016437.728,1.016437728,121,0.000119043,119.0432002,R,353071,314193.8116,0.314193812,27,759197,675600.6559,0.675600656,142,8.59E-05,85.93421959,0.000210183,210.1833365,989794.4675,0.989794468,169,0.000170743,170.7425183,6.52E-05,2.93E-05,65.18593892,29.34249992,0.000181369,4.07E-05,181.368816,40.7498856,0.000144893,3.66E-05,144.8928593,36.55693841
exp1,2016,run5,2016-180,L,537387,478214.4946,0.478214495,28,536765,477660.984,0.477660984,33,5.86E-05,58.551132,6.91E-05,69.08665582,955875.4787,0.955875479,61,6.38E-05,63.81584355,L,521772,464318.8862,0.464318886,15,515679,458896.7958,0.458896796,40,3.23E-05,32.30538418,8.72E-05,87.16556831,923215.682,0.923215682,55,5.96E-05,59.57437799,4.54E-05,1.86E-05,45.42825809,18.55854626,7.81E-05,1.28E-05,78.12611206,12.78372162,6.17E-05,3.00E-06,61.69511077,2.999169063
exp1,2016,run5,2016-181,L,328308,292157.5035,0.292157503,29,624285,555544.0228,0.555544023,79,9.93E-05,99.26152728,0.000142203,142.202952,847701.5263,0.847701526,108,0.000127403,127.4033332,L,307011,273205.5487,0.273205549,34,630086,560706.2658,0.560706266,80,0.000124448,124.4484241,0.000142677,142.6771999,833911.8146,0.833911815,114,0.000136705,136.7051024,0.000111855,1.78E-05,111.8549757,17.80982555,0.00014244,3.35E-07,142.440076,0.335343952,0.000132054,6.58E-06,132.0542178,6.577344082
exp1,2016,run5,2016-182,L,425649,378780.1369,0.378780137,14,545475,485411.9126,0.485411913,67,3.70E-05,36.96075542,0.000138027,138.0271029,864192.0495,0.864192049,81,9.37E-05,93.72916593,L,401003,356847.9457,0.356847946,12,579791,515949.3253,0.515949325,41,3.36E-05,33.6277682,7.95E-05,79.46516836,872797.271,0.872797271,53,6.07E-05,60.72429619,3.53E-05,2.36E-06,35.29426181,2.35677787,0.000108746,4.14E-05,108.7461356,41.40954102,7.72E-05,2.33E-05,77.22673106,23.3379672
exp1,2016,run5,2016-183,L,559443,497841.8747,0.497841875,6,393715,350362.4385,0.350362439,58,1.21E-05,12.05201954,0.000165543,165.5428597,848204.3133,0.848204313,64,7.55E-05,75.45351869,L,572852,509774.3892,0.509774389,12,402504,358183.6683,0.358183668,56,2.35E-05,23.53982517,0.000156344,156.3443701,867958.0575,0.867958057,68,7.83E-05,78.34479951,1.78E-05,8.12E-06,17.79592236,8.123105268,0.000160944,6.50E-06,160.9436149,6.504314357,7.69E-05,2.04E-06,76.8991591,2.044444279
exp1,2016,run5,2016-184,L,576439,512966.4191,0.512966419,18,393845,350478.124,0.350478124,13,3.51E-05,35.09001628,3.71E-05,37.09218667,863444.5432,0.863444543,31,3.59E-05,35.90271112,L,596071,530436.7096,0.53043671,21,376076,334665.6958,0.334665696,104,3.96E-05,39.59002011,0.000310758,310.7578736,865102.4054,0.865102405,125,0.000144492,144.4915645,3.73E-05,3.18E-06,37.3400182,3.181983224,0.000173925,0.000193511,173.9250301,193.510863,9.02E-05,7.68E-05,90.1971378,76.78391458
exp1,2016,run5,2016-185,R,456561,406288.3693,0.406288369,6,505561,449892.9042,0.449892904,77,1.48E-05,14.76783599,0.000171152,171.1518436,856181.2735,0.856181273,83,9.69E-05,96.94208758,R,482179,429085.5321,0.429085532,2,483500,430261.0747,0.430261075,68,4.66E-06,4.661075358,0.000158044,158.0435786,859346.6068,0.859346607,70,8.15E-05,81.45723675,9.71E-06,7.15E-06,9.714455672,7.146558975,0.000164598,9.27E-06,164.5977111,9.268943068,8.92E-05,1.09E-05,89.19966217,10.94944303
exp1,2016,run5,2016-187,R,342268,304580.3465,0.304580346,16,365228,325012.1857,0.325012186,54,5.25E-05,52.53129489,0.000166148,166.1476165,629592.5322,0.629592532,70,0.000111183,111.1830214,R,348773,310369.071,0.310369071,9,388205,345459.1531,0.345459153,50,2.90E-05,28.99773477,0.000144735,144.7349117,655828.224,0.655828224,59,9.00E-05,89.96258141,4.08E-05,1.66E-05,40.76451483,16.64073995,0.000155441,1.51E-05,155.4412641,15.14106882,0.000100573,1.50E-05,100.5728014,15.00511703
